ID1 ID2 nb_sup2 sum_sup2 Sex1 State1 Region1 Sex2 State2 Region2
NA19006 HG01947 5 14.331 1 JPT EAS 1 PEL AMR
NA19007 NA19660 5 14.586 1 JPT EAS 2 MXL AMR
NA19009 HG04164 4 12.575 1 JPT EAS 1 BEB SAS
NA19010 HG00577 5 14.105 2 JPT EAS 1 CHS EAS
NA19011 NA18642 7 17.456 2 JPT EAS 2 CHB EAS
NA19012 HG02291 8 21.442 1 JPT EAS 1 PEL AMR
NA19017 NA19384 6 16.559 2 LWK AFR 1 LWK AFR
NA19019 NA19346 4 12.953 2 LWK AFR 1 LWK AFR
NA19020 NA19171 4 11.833 1 LWK AFR 1 YRI AFR
NA19023 NA19036 6 16.923 2 LWK AFR 2 LWK AFR
NA19024 HG03479 3 7.477 2 LWK AFR 2 MSL AFR
NA19025 NA19384 39 103.267 1 LWK AFR 1 LWK AFR
NA19026 NA19317 11 27.492 1 LWK AFR 1 LWK AFR
NA19027 NA19042 65 176.055 1 LWK AFR 2 LWK AFR
NA19028 NA19456 10 25.436 1 LWK AFR 2 LWK AFR
NA19030 NA19314 3 9.394 2 LWK AFR 2 LWK AFR
NA19031 NA19324 5 11.569 1 LWK AFR 2 LWK AFR
NA19035 NA19467 7 18.617 1 LWK AFR 2 LWK AFR
NA19036 NA19023 6 16.923 2 LWK AFR 2 LWK AFR
NA19037 NA19430 45 123.443 2 LWK AFR 1 LWK AFR
NA19038 NA19397 4 13.939 2 LWK AFR 1 LWK AFR
NA19041 NA19314 5 12.965 1 LWK AFR 2 LWK AFR
NA19042 NA19027 65 176.055 2 LWK AFR 1 LWK AFR
NA19043 NA19346 3 9.217 1 LWK AFR 1 LWK AFR
NA19054 HG01177 4 12.432 2 JPT EAS 2 PUR AMR
NA19055 HG02105 9 26.871 1 JPT EAS 2 PEL AMR
NA19056 NA18977 7 18.778 1 JPT EAS 1 JPT EAS
NA19057 HG01801 6 19.108 2 JPT EAS 2 CDX EAS
NA19058 HG04159 5 13.106 1 JPT EAS 2 BEB SAS
NA19059 HG02272 5 14.47 2 JPT EAS 2 PEL AMR
NA19060 HG03858 5 12.528 1 JPT EAS 2 STU SAS
NA19062 HG01625 4 11.835 1 JPT EAS 1 IBS EUR
NA19063 HG00146 4 11.93 1 JPT EAS 2 GBR EUR
NA19064 HG01531 6 20.002 2 JPT EAS 2 IBS EUR
NA19065 HG02356 7 19.919 2 JPT EAS 1 CDX EAS
NA19066 HG02165 5 12.692 1 JPT EAS 2 CDX EAS
NA19067 HG00766 5 12.149 1 JPT EAS 2 CDX EAS
NA19068 HG00543 6 17.558 1 JPT EAS 2 CHS EAS
NA19070 NA20544 9 26.988 1 JPT EAS 1 TSI EUR
NA19072 HG02690 4 12.182 1 JPT EAS 1 PJL SAS
NA19074 HG02026 5 14.312 2 JPT EAS 1 KHV EAS
NA19075 NA18948 6 19.586 1 JPT EAS 1 JPT EAS
NA19076 HG02105 4 12.193 1 JPT EAS 2 PEL AMR
NA19077 NA18573 6 16.312 2 JPT EAS 2 CHB EAS
NA19078 NA12046 6 15.824 2 JPT EAS 2 CEU EUR
NA19079 NA11893 7 18.021 1 JPT EAS 1 CEU EUR
NA19080 HG01679 6 16.228 2 JPT EAS 2 IBS EUR
NA19081 HG02291 6 16.632 2 JPT EAS 1 PEL AMR
NA19082 HG03863 7 19.806 1 JPT EAS 2 ITU SAS
NA19083 HG00978 5 14.5 1 JPT EAS 2 CDX EAS
NA19084 HG00437 7 19.023 2 JPT EAS 2 CHS EAS
NA19085 NA18545 5 14.631 1 JPT EAS 2 CHB EAS
NA19086 HG00879 6 18.821 1 JPT EAS 2 CDX EAS
NA19087 NA18535 6 16.98 2 JPT EAS 2 CHB EAS
NA19088 HG02399 7 20.006 1 JPT EAS 1 CDX EAS
NA19089 NA18531 6 16.654 1 JPT EAS 2 CHB EAS
NA19090 NA18956 5 13.409 2 JPT EAS 2 JPT EAS
NA19091 HG03643 7 17.787 1 JPT EAS 2 STU SAS
NA19092 NA19101 85 274.294 1 YRI AFR 1 YRI AFR
NA19093 HG02144 6 16.199 2 YRI AFR 2 ACB AFR
NA19095 NA18864 6 18.802 2 YRI AFR 2 YRI AFR
NA19096 HG02282 3 10.953 1 YRI AFR 2 ACB AFR
NA19098 NA19239 4 12.492 1 YRI AFR 1 YRI AFR
NA19099 NA19093 4 10.413 2 YRI AFR 2 YRI AFR
NA19101 NA19092 85 274.294 1 YRI AFR 1 YRI AFR
NA19102 HG02144 3 9.254 2 YRI AFR 2 ACB AFR
NA19107 NA19095 3 9.752 1 YRI AFR 2 YRI AFR
NA19108 HG01046 4 10.438 2 YRI AFR 2 CDX EAS
NA19113 NA19213 7 17.502 1 YRI AFR 1 YRI AFR
NA19114 NA19461 2 7.163 2 YRI AFR 1 LWK AFR
NA19116 NA18510 4 11.958 2 YRI AFR 1 YRI AFR
NA19117 NA18861 6 19.741 1 YRI AFR 2 YRI AFR
NA19118 HG02820 4 11.527 2 YRI AFR 2 GWD AFR
NA19119 NA18855 4 14.336 1 YRI AFR 2 YRI AFR
NA19121 NA19122 5 16.388 1 YRI AFR 2 YRI AFR
NA19122 NA19121 5 16.388 2 YRI AFR 1 YRI AFR
NA19127 NA18861 5 20.818 2 YRI AFR 2 YRI AFR
NA19128 HG01403 3 9.773 1 YRI AFR 2 PUR AMR
NA19130 NA19093 4 10.343 1 YRI AFR 2 YRI AFR
NA19131 HG03166 3 7.5 2 YRI AFR 1 ESN AFR
NA19137 HG02690 4 14.432 2 YRI AFR 1 PJL SAS
NA19138 HG02337 5 14.188 1 YRI AFR 2 ACB AFR
NA19140 NA19172 4 12.568 2 YRI AFR 2 YRI AFR
NA19141 NA18868 3 10.404 1 YRI AFR 1 YRI AFR
NA19143 NA19214 5 15.693 2 YRI AFR 2 YRI AFR
NA19144 NA18912 7 20.701 1 YRI AFR 2 YRI AFR
NA19146 NA19210 6 18.731 1 YRI AFR 1 YRI AFR
NA19147 HG03521 6 16.27 2 YRI AFR 1 ESN AFR
NA19149 NA19190 4 12.327 2 YRI AFR 2 YRI AFR
NA19150 NA19904 3 8.518 1 YRI AFR 1 ASW AFR
NA19152 NA18865 4 10.998 2 YRI AFR 1 YRI AFR
NA19153 NA19107 3 6.925 1 YRI AFR 1 YRI AFR
NA19159 NA19197 3 9.709 2 YRI AFR 2 YRI AFR
NA19160 HG00500 4 10.966 1 YRI AFR 1 CHS EAS
NA19171 NA21142 6 18.176 1 YRI AFR 2 GIH SAS
NA19172 NA19140 4 12.568 2 YRI AFR 2 YRI AFR
NA19175 HG02442 3 10.127 1 YRI AFR 1 ACB AFR
NA19176 NA18923 5 15.111 2 YRI AFR 1 YRI AFR
NA19184 HG03190 5 14.124 1 YRI AFR 1 ESN AFR
NA19185 NA19200 4 11.257 2 YRI AFR 1 YRI AFR
NA19189 HG01122 4 12.541 1 YRI AFR 2 CLM AMR
NA19190 HG01958 5 13.835 2 YRI AFR 2 ACB AFR
NA19197 NA19207 4 11.865 2 YRI AFR 1 YRI AFR
NA19198 NA19137 3 10.129 1 YRI AFR 2 YRI AFR
NA19200 NA19185 4 11.257 1 YRI AFR 2 YRI AFR
NA19201 NA18933 5 12.956 2 YRI AFR 2 YRI AFR
NA19203 NA19207 4 11.688 1 YRI AFR 1 YRI AFR
NA19204 HG02611 3 9.98 2 YRI AFR 2 GWD AFR
NA19206 HG03270 4 10.706 2 YRI AFR 2 ESN AFR
NA19207 NA19197 4 11.865 1 YRI AFR 2 YRI AFR
NA19209 NA19190 4 10.349 2 YRI AFR 2 YRI AFR
NA19210 NA19146 6 18.731 1 YRI AFR 1 YRI AFR
NA19213 NA19113 7 17.502 1 YRI AFR 1 YRI AFR
NA19214 NA19143 5 15.693 2 YRI AFR 2 YRI AFR
NA19222 HG03039 3 9.896 2 YRI AFR 1 GWD AFR
NA19223 NA18508 3 10.609 1 YRI AFR 2 YRI AFR
NA19225 NA19226 6 20.511 2 YRI AFR 1 YRI AFR
NA19226 NA19225 6 20.511 1 YRI AFR 2 YRI AFR
NA19235 HG03279 3 10.287 2 YRI AFR 2 ESN AFR
NA19236 NA19122 4 9.769 1 YRI AFR 2 YRI AFR
NA19238 NA19239 4 10.78 2 YRI AFR 1 YRI AFR
NA19239 NA18912 5 16.827 1 YRI AFR 2 YRI AFR
NA19247 NA12154 4 9.688 2 YRI AFR 1 CEU EUR
NA19248 HG03582 4 12.209 1 YRI AFR 1 MSL AFR
NA19256 HG02343 3 9.58 1 YRI AFR 1 ACB AFR
NA19257 NA18923 12 39.971 2 YRI AFR 1 YRI AFR
NA19307 NA19312 25 65.423 1 LWK AFR 1 LWK AFR
NA19308 NA19393 8 23.121 1 LWK AFR 1 LWK AFR
NA19309 NA19451 6 15.46 1 LWK AFR 1 LWK AFR
NA19310 NA19428 5 13.082 2 LWK AFR 1 LWK AFR
NA19312 NA19307 25 65.423 1 LWK AFR 1 LWK AFR
NA19314 NA19041 5 12.965 2 LWK AFR 1 LWK AFR
NA19315 NA19436 6 15.805 2 LWK AFR 2 LWK AFR
NA19316 NA19312 12 36.343 2 LWK AFR 1 LWK AFR
NA19317 NA19376 21 63.822 1 LWK AFR 1 LWK AFR
NA19318 NA19376 16 43.874 1 LWK AFR 1 LWK AFR
NA19319 NA19316 6 14.809 1 LWK AFR 2 LWK AFR
NA19320 NA19452 31 78.835 2 LWK AFR 1 LWK AFR
NA19321 NA19307 14 35.704 2 LWK AFR 1 LWK AFR
NA19323 NA11891 3 10.167 2 LWK AFR 1 CEU EUR
NA19324 HG03476 4 15.429 2 LWK AFR 2 MSL AFR
NA19327 NA19347 7 19.557 2 LWK AFR 1 LWK AFR
NA19328 NA19351 4 14.357 2 LWK AFR 2 LWK AFR
NA19331 NA19334 85 217.99 1 LWK AFR 1 LWK AFR
NA19332 NA19223 3 8.859 2 LWK AFR 1 YRI AFR
NA19334 NA19331 85 217.99 1 LWK AFR 1 LWK AFR
NA19338 NA19312 9 22.461 2 LWK AFR 1 LWK AFR
NA19346 NA19395 17 46.428 1 LWK AFR 2 LWK AFR
NA19347 NA19376 19 49.419 1 LWK AFR 1 LWK AFR
NA19350 NA19397 21 65.23 1 LWK AFR 1 LWK AFR
NA19351 NA19308 6 15.164 2 LWK AFR 1 LWK AFR
NA19355 NA19307 5 12.016 2 LWK AFR 1 LWK AFR
NA19360 NA19331 11 25.992 1 LWK AFR 1 LWK AFR
NA19372 NA19454 4 10.104 1 LWK AFR 1 LWK AFR
NA19374 NA19037 6 14.703 1 LWK AFR 2 LWK AFR
NA19375 NA19376 31 85.599 1 LWK AFR 1 LWK AFR
NA19376 NA19375 31 85.599 1 LWK AFR 1 LWK AFR
NA19377 NA19023 4 11.306 2 LWK AFR 2 LWK AFR
NA19378 NA19346 4 12.686 2 LWK AFR 1 LWK AFR
NA19379 NA11829 6 15.201 2 LWK AFR 1 CEU EUR
NA19380 NA19397 4 10.872 1 LWK AFR 1 LWK AFR
NA19383 NA19374 4 11.744 1 LWK AFR 1 LWK AFR
NA19384 NA19025 39 103.267 1 LWK AFR 1 LWK AFR
NA19385 NA19028 10 25.118 1 LWK AFR 1 LWK AFR
NA19390 NA19443 4 12.726 2 LWK AFR 1 LWK AFR
NA19391 HG02938 3 9.373 2 LWK AFR 1 ESN AFR
NA19393 NA19375 11 34.48 1 LWK AFR 1 LWK AFR
NA19394 NA19355 4 9.352 1 LWK AFR 2 LWK AFR
NA19395 NA19346 17 46.428 2 LWK AFR 1 LWK AFR
NA19397 NA19376 28 72.46 1 LWK AFR 1 LWK AFR
NA19399 NA19320 5 11.972 2 LWK AFR 2 LWK AFR
NA19401 NA19393 4 12.497 2 LWK AFR 1 LWK AFR
NA19403 NA19379 3 6.512 2 LWK AFR 2 LWK AFR
NA19404 NA19308 8 21.325 2 LWK AFR 1 LWK AFR
NA19428 NA19461 20 55.597 1 LWK AFR 1 LWK AFR
NA19429 HG03048 3 9.276 1 LWK AFR 1 GWD AFR
NA19430 NA19037 45 123.443 1 LWK AFR 2 LWK AFR
NA19431 NA19451 6 14.384 2 LWK AFR 1 LWK AFR
NA19435 NA19463 3 9.789 2 LWK AFR 2 LWK AFR
NA19436 NA19375 25 64.771 2 LWK AFR 1 LWK AFR
NA19437 HG03121 3 8.281 2 LWK AFR 2 ESN AFR
NA19438 NA19443 5 13.123 2 LWK AFR 1 LWK AFR
NA19439 NA19473 4 10.642 2 LWK AFR 2 LWK AFR
NA19440 NA19451 4 9.028 2 LWK AFR 1 LWK AFR
NA19443 NA19438 5 13.123 1 LWK AFR 2 LWK AFR
NA19446 NA19404 5 11.091 2 LWK AFR 2 LWK AFR
NA19448 NA19320 10 25.402 1 LWK AFR 2 LWK AFR
NA19449 NA19316 5 13.04 2 LWK AFR 2 LWK AFR
NA19451 NA19452 34 99.663 1 LWK AFR 1 LWK AFR
NA19452 NA19451 34 99.663 1 LWK AFR 1 LWK AFR
NA19454 NA19448 4 12.397 1 LWK AFR 1 LWK AFR
NA19455 NA19035 4 11.725 1 LWK AFR 1 LWK AFR
NA19456 NA19028 10 25.436 2 LWK AFR 1 LWK AFR
NA19457 NA19031 4 10.578 2 LWK AFR 1 LWK AFR
NA19461 NA19428 20 55.597 1 LWK AFR 1 LWK AFR
NA19462 NA19475 5 13.481 2 LWK AFR 2 LWK AFR
NA19463 HG01046 4 11.718 2 LWK AFR 2 CDX EAS
NA19466 NA19451 7 20.142 1 LWK AFR 1 LWK AFR
NA19467 NA19461 7 20.028 2 LWK AFR 1 LWK AFR
NA19468 NA19346 3 12.305 2 LWK AFR 1 LWK AFR
NA19471 NA19466 7 19.933 2 LWK AFR 1 LWK AFR
NA19472 HG02620 3 9.757 2 LWK AFR 1 GWD AFR
NA19473 HG00269 5 16.293 2 LWK AFR 2 FIN EUR
NA19474 HG01914 4 11.392 2 LWK AFR 1 ACB AFR
NA19475 NA19462 5 13.481 2 LWK AFR 2 LWK AFR
NA19625 NA20274 34 102.286 2 ASW AFR 2 ASW AFR
NA19648 NA19779 12 44.753 2 MXL AMR 2 MXL AMR
NA19649 NA19779 14 58.999 1 MXL AMR 2 MXL AMR
NA19651 HG01951 10 28.316 2 MXL AMR 2 PEL AMR
NA19652 NA19651 8 22.865 1 MXL AMR 2 MXL AMR
NA19654 HG02277 6 17.924 2 MXL AMR 1 PEL AMR
NA19655 HG00419 6 16.848 1 MXL AMR 2 CHS EAS
NA19657 NA19786 111 398.167 2 MXL AMR 1 MXL AMR
NA19658 NA19681 8 26.321 1 MXL AMR 2 MXL AMR
NA19660 NA19664 201 727.235 2 MXL AMR 1 MXL AMR
NA19661 NA19752 94 325.477 1 MXL AMR 2 MXL AMR
NA19663 NA19681 7 28.429 2 MXL AMR 2 MXL AMR
NA19664 NA19660 201 727.235 1 MXL AMR 2 MXL AMR
NA19669 NA06986 4 9.367 2 MXL AMR 1 CEU EUR
NA19670 HG00556 4 10.316 1 MXL AMR 1 CHS EAS
NA19676 HG02090 10 25.194 1 MXL AMR 1 PEL AMR
NA19678 NA19783 6 21.422 2 MXL AMR 1 MXL AMR
NA19679 NA19652 6 17.912 1 MXL AMR 1 MXL AMR
NA19681 NA19663 7 28.429 2 MXL AMR 2 MXL AMR
NA19682 NA19774 8 27.777 1 MXL AMR 1 MXL AMR
NA19684 HG01982 5 14.627 2 MXL AMR 1 PEL AMR
NA19700 HG02322 2 8.21 1 ASW AFR 2 ACB AFR
NA19701 NA19704 23 74.114 2 ASW AFR 2 ASW AFR
NA19703 NA19904 25 74.12 1 ASW AFR 1 ASW AFR
NA19704 NA19701 23 74.114 2 ASW AFR 2 ASW AFR
NA19707 NA19713 16 42.183 2 ASW AFR 2 ASW AFR
NA19711 NA19904 15 36.721 1 ASW AFR 1 ASW AFR
NA19712 HG00500 6 18.184 2 ASW AFR 1 CHS EAS
NA19713 NA19904 14 49.69 2 ASW AFR 1 ASW AFR
NA19716 HG03867 8 19.732 2 MXL AMR 1 ITU SAS
NA19717 NA19756 5 13.829 1 MXL AMR 1 MXL AMR
NA19719 HG01950 6 18.371 2 MXL AMR 1 PEL AMR
NA19720 NA19735 6 17.084 1 MXL AMR 1 MXL AMR
NA19722 NA19755 5 14.405 2 MXL AMR 2 MXL AMR
NA19723 HG01177 8 24.819 1 MXL AMR 2 PUR AMR
NA19725 HG02026 9 25.33 2 MXL AMR 1 KHV EAS
NA19726 HG02291 7 17.303 1 MXL AMR 1 PEL AMR
NA19728 NA19729 10 25.438 2 MXL AMR 1 MXL AMR
NA19729 NA19728 10 25.438 1 MXL AMR 2 MXL AMR
NA19731 HG02272 7 22.824 2 MXL AMR 2 PEL AMR
NA19732 HG02146 6 17.272 1 MXL AMR 1 PEL AMR
NA19734 NA19660 7 19.333 2 MXL AMR 2 MXL AMR
NA19735 HG02252 9 26.783 1 MXL AMR 2 PEL AMR
NA19740 NA19726 6 15.781 2 MXL AMR 1 MXL AMR
NA19741 NA19779 8 24.345 1 MXL AMR 2 MXL AMR
NA19746 NA19747 5 17.606 2 MXL AMR 1 MXL AMR
NA19747 NA19658 7 21.985 1 MXL AMR 1 MXL AMR
NA19749 HG02348 8 21.882 2 MXL AMR 2 PEL AMR
NA19750 NA19648 7 25.9 1 MXL AMR 2 MXL AMR
NA19752 NA19661 94 325.477 2 MXL AMR 1 MXL AMR
NA19755 HG02252 8 21.473 2 MXL AMR 2 PEL AMR
NA19756 HG02291 5 14.504 1 MXL AMR 1 PEL AMR
NA19758 HG02253 7 17.855 2 MXL AMR 1 PEL AMR
NA19759 NA19651 7 20.756 1 MXL AMR 2 MXL AMR
NA19761 NA19651 8 25.95 2 MXL AMR 2 MXL AMR
NA19762 NA19657 7 21.108 1 MXL AMR 2 MXL AMR
NA19764 NA20899 6 16.888 2 MXL AMR 2 GIH SAS
NA19770 NA12272 7 18.188 2 MXL AMR 1 CEU EUR
NA19771 HG01924 5 14.886 1 MXL AMR 2 PEL AMR
NA19773 NA19779 15 52.438 2 MXL AMR 2 MXL AMR
NA19774 NA19682 8 27.777 1 MXL AMR 1 MXL AMR
NA19776 NA19648 4 12.882 2 MXL AMR 2 MXL AMR
NA19777 NA19782 5 14.464 1 MXL AMR 2 MXL AMR
NA19779 NA19649 14 58.999 2 MXL AMR 1 MXL AMR
NA19780 NA19723 7 20.063 1 MXL AMR 1 MXL AMR
NA19782 HG01350 6 17.833 2 MXL AMR 1 CLM AMR
NA19783 NA19678 6 21.422 1 MXL AMR 2 MXL AMR
NA19785 NA19657 45 166.461 2 MXL AMR 2 MXL AMR
NA19786 NA19657 111 398.167 1 MXL AMR 2 MXL AMR
NA19788 NA19735 8 20.163 2 MXL AMR 1 MXL AMR
NA19789 NA19759 4 11.171 1 MXL AMR 1 MXL AMR
NA19792 NA20906 7 21.941 1 MXL AMR 2 GIH SAS
NA19794 HG02277 7 22.545 2 MXL AMR 1 PEL AMR
NA19795 NA19658 8 24.387 1 MXL AMR 1 MXL AMR
NA19818 NA12843 3 9.999 1 ASW AFR 2 CEU EUR
NA19819 HG01810 4 12.376 2 ASW AFR 1 CDX EAS
NA19834 NA19920 60 194.803 1 ASW AFR 1 ASW AFR
NA19835 HG00115 4 12.623 2 ASW AFR 1 GBR EUR
NA19900 NA20282 4 11.193 1 ASW AFR 2 ASW AFR
NA19901 NA20318 4 12.146 2 ASW AFR 1 ASW AFR
NA19904 NA19913 223 724.163 1 ASW AFR 2 ASW AFR
NA19908 HG03072 4 11.8 1 ASW AFR 1 MSL AFR
NA19909 HG02144 3 8.577 2 ASW AFR 2 ACB AFR
NA19913 NA19904 223 724.163 2 ASW AFR 1 ASW AFR
NA19914 HG01142 4 12.886 2 ASW AFR 1 CLM AMR
NA19916 HG01046 3 10.074 1 ASW AFR 2 CDX EAS
NA19917 NA19238 3 9.051 2 ASW AFR 2 YRI AFR
NA19920 NA19834 60 194.803 1 ASW AFR 1 ASW AFR
NA19921 HG02265 4 13.022 2 ASW AFR 1 PEL AMR
NA19922 NA19835 2 5.057 1 ASW AFR 2 ASW AFR
NA19923 HG02322 3 7.678 2 ASW AFR 2 ACB AFR
NA19982 HG03476 3 10.042 1 ASW AFR 2 MSL AFR
NA19984 HG03643 3 10.821 1 ASW AFR 2 STU SAS
NA20126 NA19723 4 12.586 1 ASW AFR 1 MXL AMR
NA20127 NA07034 4 9.928 2 ASW AFR 1 CEU EUR
NA20274 NA19625 34 102.286 2 ASW AFR 2 ASW AFR
NA20276 HG02090 4 9.955 2 ASW AFR 1 PEL AMR
NA20278 NA20758 4 12.471 1 ASW AFR 1 TSI EUR
NA20281 NA20282 12 37.833 1 ASW AFR 2 ASW AFR
NA20282 NA20281 12 37.833 2 ASW AFR 1 ASW AFR
NA20287 NA19171 3 9.123 2 ASW AFR 1 YRI AFR
NA20289 HG03117 3 8.264 2 ASW AFR 2 ESN AFR
NA20291 NA19704 5 15.168 1 ASW AFR 2 ASW AFR
NA20294 NA20359 6 20.371 2 ASW AFR 2 ASW AFR
NA20296 NA20317 15 50.368 2 ASW AFR 2 ASW AFR
NA20298 NA18864 4 11.604 1 ASW AFR 2 YRI AFR
NA20299 HG00419 5 13.564 2 ASW AFR 2 CHS EAS
NA20314 NA20899 6 17.42 2 ASW AFR 2 GIH SAS
NA20317 NA20318 177 528.919 2 ASW AFR 1 ASW AFR
NA20318 NA20317 177 528.919 1 ASW AFR 2 ASW AFR
NA20320 NA20321 87 238.19 2 ASW AFR 2 ASW AFR
NA20321 NA20320 87 238.19 2 ASW AFR 2 ASW AFR
NA20332 NA18998 4 11.952 2 ASW AFR 2 JPT EAS
NA20334 NA20355 164 448.507 2 ASW AFR 2 ASW AFR
NA20339 NA18912 3 9.448 2 ASW AFR 2 YRI AFR
NA20340 NA20346 20 53.037 1 ASW AFR 1 ASW AFR
NA20342 NA12842 4 11.734 1 ASW AFR 1 CEU EUR
NA20346 NA20340 20 53.037 1 ASW AFR 1 ASW AFR
NA20348 NA20340 4 9.718 1 ASW AFR 1 ASW AFR
NA20351 HG02808 5 12.549 1 ASW AFR 2 GWD AFR
NA20355 NA20334 164 448.507 2 ASW AFR 2 ASW AFR
NA20356 HG00146 4 12.029 1 ASW AFR 2 GBR EUR
NA20357 NA12272 2 8.26 2 ASW AFR 1 CEU EUR
NA20359 NA20362 204 600.963 2 ASW AFR 1 ASW AFR
NA20362 NA20359 204 600.963 1 ASW AFR 2 ASW AFR
NA20412 HG03410 3 9.364 2 ASW AFR 2 MSL AFR
NA20502 NA20762 6 16.928 2 TSI EUR 1 TSI EUR
NA20503 NA20515 8 18.952 2 TSI EUR 1 TSI EUR
NA20504 NA11882 5 14.231 2 TSI EUR 2 CEU EUR
NA20505 HG03940 5 13.938 2 TSI EUR 2 BEB SAS
NA20506 HG01679 6 16.008 2 TSI EUR 2 IBS EUR
NA20507 NA20762 9 27.257 2 TSI EUR 1 TSI EUR
NA20508 HG00182 7 17.922 2 TSI EUR 1 FIN EUR
NA20509 HG01280 3 9.013 1 TSI EUR 1 CLM AMR
NA20510 HG03823 6 17.199 1 TSI EUR 2 BEB SAS
NA20511 NA20765 5 15.221 1 TSI EUR 1 TSI EUR
NA20512 NA11919 6 17.336 1 TSI EUR 1 CEU EUR
NA20513 NA20786 6 16.6 1 TSI EUR 2 TSI EUR
NA20514 NA20795 7 21.888 2 TSI EUR 2 TSI EUR
NA20515 NA20763 6 19.434 1 TSI EUR 1 TSI EUR
NA20516 NA20765 6 15.402 1 TSI EUR 1 TSI EUR
NA20517 HG03490 5 14.894 2 TSI EUR 1 PJL SAS
NA20518 NA20539 7 22.117 1 TSI EUR 1 TSI EUR
NA20519 NA20807 5 14.366 1 TSI EUR 2 TSI EUR
NA20520 NA20786 7 17.567 1 TSI EUR 2 TSI EUR
NA20521 HG01177 6 17.03 1 TSI EUR 2 PUR AMR
NA20522 HG01048 3 10.59 2 TSI EUR 1 PUR AMR
NA20524 HG01531 6 20.954 1 TSI EUR 2 IBS EUR
NA20525 HG01275 6 17.855 1 TSI EUR 2 CLM AMR
NA20527 HG00146 6 17.852 1 TSI EUR 2 GBR EUR
NA20528 HG01142 4 12.876 1 TSI EUR 1 CLM AMR
NA20529 NA20752 6 17.268 2 TSI EUR 1 TSI EUR
NA20530 HG03867 8 18.633 2 TSI EUR 1 ITU SAS
NA20531 NA20770 21 59.389 2 TSI EUR 1 TSI EUR
NA20532 NA20770 10 24.547 1 TSI EUR 1 TSI EUR
NA20533 NA20787 7 18.269 2 TSI EUR 1 TSI EUR
NA20534 NA20512 6 16.52 1 TSI EUR 1 TSI EUR
NA20535 NA12777 8 23.535 2 TSI EUR 1 CEU EUR
NA20536 NA12272 6 19.653 1 TSI EUR 1 CEU EUR
NA20538 NA20518 5 15.631 1 TSI EUR 1 TSI EUR
NA20539 HG01679 8 24.422 1 TSI EUR 2 IBS EUR
NA20540 HG01679 8 21.815 2 TSI EUR 2 IBS EUR
NA20541 HG01783 7 17.554 2 TSI EUR 1 IBS EUR
NA20542 NA20786 5 15.07 2 TSI EUR 2 TSI EUR
NA20543 NA06984 7 19.132 1 TSI EUR 1 CEU EUR
NA20544 HG02026 9 27.019 1 TSI EUR 1 KHV EAS
NA20581 NA21119 6 16.599 1 TSI EUR 1 GIH SAS
NA20582 NA20815 5 12.918 2 TSI EUR 1 TSI EUR
NA20585 HG03642 7 19.526 2 TSI EUR 2 STU SAS
NA20586 NA11829 8 23.239 1 TSI EUR 1 CEU EUR
NA20587 HG00731 7 19.759 2 TSI EUR 1 PUR AMR
NA20588 HG01679 6 17.044 1 TSI EUR 2 IBS EUR
NA20589 NA20775 5 13.755 2 TSI EUR 2 TSI EUR
NA20752 NA20805 6 18.822 1 TSI EUR 1 TSI EUR
NA20753 NA20765 6 15.824 2 TSI EUR 1 TSI EUR
NA20754 NA20518 3 11 1 TSI EUR 1 TSI EUR
NA20755 HG02026 7 19.603 1 TSI EUR 1 KHV EAS
NA20756 NA12146 9 22.064 2 TSI EUR 1 CEU EUR
NA20757 NA12154 7 17.826 2 TSI EUR 1 CEU EUR
NA20758 NA19723 8 24.455 1 TSI EUR 1 MXL AMR
NA20759 HG00138 6 14.921 1 TSI EUR 1 GBR EUR
NA20760 HG03490 4 12.57 2 TSI EUR 1 PJL SAS
NA20761 NA11920 4 13.214 2 TSI EUR 2 CEU EUR
NA20762 NA20507 9 27.257 1 TSI EUR 2 TSI EUR
NA20763 NA12342 6 20.798 1 TSI EUR 1 CEU EUR
NA20764 NA20531 10 28.152 2 TSI EUR 2 TSI EUR
NA20765 NA20540 7 19.385 1 TSI EUR 2 TSI EUR
NA20766 NA12872 9 22.577 2 TSI EUR 1 CEU EUR
NA20767 NA11891 4 12.545 1 TSI EUR 1 CEU EUR
NA20768 NA20801 9 23.645 2 TSI EUR 1 TSI EUR
NA20769 NA20532 8 20.502 2 TSI EUR 1 TSI EUR
NA20770 NA20531 21 59.389 1 TSI EUR 2 TSI EUR
NA20771 NA20803 7 19.704 2 TSI EUR 1 TSI EUR
NA20772 NA20807 5 13.356 2 TSI EUR 2 TSI EUR
NA20773 NA20813 5 16.574 2 TSI EUR 2 TSI EUR
NA20774 NA20518 6 14.55 2 TSI EUR 1 TSI EUR
NA20775 HG01679 10 27.269 2 TSI EUR 2 IBS EUR
NA20778 NA12718 6 17.857 1 TSI EUR 2 CEU EUR
NA20783 NA20787 4 13.861 1 TSI EUR 1 TSI EUR
NA20785 NA12236 6 15.662 1 TSI EUR 2 CEU EUR
NA20786 NA20811 22 63.868 2 TSI EUR 1 TSI EUR
NA20787 NA20533 7 18.269 1 TSI EUR 2 TSI EUR
NA20790 NA20764 6 18.528 2 TSI EUR 2 TSI EUR
NA20792 HG01531 8 23.749 1 TSI EUR 2 IBS EUR
NA20795 NA20514 7 21.888 2 TSI EUR 2 TSI EUR
